order_id,customer_id,order_date,order_status,transaction_type,order_country,order_state,order_region,market,order_profit_per_order
33718,2349,5/7/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Illinois,US Center ,USCA,-249.9
40313,3897,8/11/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nuevo México,West of USA ,USCA,39.74
39728,5895,8/2/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Maryland,East of USA,USCA,41.89
33343,3038,5/1/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva Jersey,East of USA,USCA,54.56
39850,439,8/4/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Alabama,South of  USA ,USCA,8.93
37941,8174,7/7/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Oregón,West of USA ,USCA,-30.89
33606,1493,5/5/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Arizona,West of USA ,USCA,41.03
32081,5994,4/13/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Ohio,East of USA,USCA,42.53
36187,10253,6/12/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,52.15
37941,8174,7/7/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Oregón,West of USA ,USCA,-4.87
40801,554,8/18/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,29.3
33606,1493,5/5/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Arizona,West of USA ,USCA,9.9
32935,2888,4/25/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Distrito de Columbia,East of USA,USCA,30.27
34552,10412,5/19/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Washington,West of USA ,USCA,35.28
39347,10127,7/28/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Pensilvania,East of USA,USCA,19.13
44526,6887,10/11/2016,PENDING_PAYMENT,PAYMENT,Canada,Ontario,Canada,USCA,29.22
39823,3715,8/4/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Ohio,East of USA,USCA,-21.21
31543,8293,4/5/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Minnesota,US Center ,USCA,25.88
40430,620,8/13/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,California,West of USA ,USCA,28.13
38855,760,7/21/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,27.83
35724,972,6/5/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nuevo México,West of USA ,USCA,46.32
35546,4907,6/2/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Connecticut,East of USA,USCA,58.05
36404,5470,6/15/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Tennessee,South of  USA ,USCA,24.57
33761,11763,5/7/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Nueva York,East of USA,USCA,2.81
32127,6159,4/13/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Kentucky,South of  USA ,USCA,-72.02
40676,8935,8/16/2016,PENDING_PAYMENT,PAYMENT,Estados Unidos,Florida,South of  USA ,USCA,-14.96
46158,10635,11/4/2016,PAYMENT_REVIEW,PAYMENT,Egipto,Puerto Saíd,North Africa,Africa,57.11
47821,12018,11/29/2016,PAYMENT_REVIEW,PAYMENT,SudAfrica,Cabo Oriental,Southern Africa,Africa,76.79
46311,970,11/7/2016,PENDING_PAYMENT,PAYMENT,República Democrática del Congo,Bandundu,Central Africa,Africa,-159.98
45399,3814,10/24/2016,PENDING_PAYMENT,PAYMENT,República Democrática del Congo,Katanga,Central Africa,Africa,12.67
46050,2334,11/3/2016,PENDING_PAYMENT,PAYMENT,Marruecos,Gran Casablanca,North Africa,Africa,113.09
44497,604,10/11/2016,PENDING_PAYMENT,PAYMENT,Túnez,Túnez,North Africa,Africa,95.19
49165,7304,12/18/2016,PENDING_PAYMENT,PAYMENT,Marruecos,Sus-Masa-Draa,North Africa,Africa,-142.99
44462,8436,10/11/2016,PENDING_PAYMENT,PAYMENT,Somalia,Benadir,East Africa,Africa,105.58
42434,9153,9/11/2016,PENDING_PAYMENT,PAYMENT,República Democrática del Congo,Kivu del Sur,Central Africa,Africa,116.4
45902,6198,11/1/2016,PENDING_PAYMENT,PAYMENT,Egipto,Al Bahr al Ahmar,North Africa,Africa,115.23
45902,6198,11/1/2016,PENDING_PAYMENT,PAYMENT,Egipto,Al Bahr al Ahmar,North Africa,Africa,16.29
45902,6198,11/1/2016,PENDING_PAYMENT,PAYMENT,Egipto,Al Bahr al Ahmar,North Africa,Africa,62.2
46637,11302,11/11/2016,PENDING_PAYMENT,PAYMENT,Camerún,Extreme-Nord,Central Africa,Africa,95.96
42100,8543,9/6/2016,PENDING_PAYMENT,PAYMENT,Egipto,Al Bahr al Ahmar,North Africa,Africa,78.11
48757,1151,12/12/2016,PENDING_PAYMENT,PAYMENT,Nigeria,Oyo,West Africa,Africa,26.4
48725,305,12/12/2016,PENDING_PAYMENT,PAYMENT,SudAfrica,Gauteng,Southern Africa,Africa,54.28
41867,10946,9/3/2016,PENDING_PAYMENT,PAYMENT,Zambia,Lusaka,East Africa,Africa,70.55
48258,4253,12/5/2016,PENDING_PAYMENT,PAYMENT,Nigeria,Kaduna,West Africa,Africa,32.46
47064,6687,11/18/2016,PENDING_PAYMENT,PAYMENT,Nigeria,Lagos,West Africa,Africa,91.62
48258,4253,12/5/2016,PENDING_PAYMENT,PAYMENT,Nigeria,Kaduna,West Africa,Africa,61.59
45768,1663,10/30/2016,PENDING_PAYMENT,PAYMENT,Nigeria,Lagos,West Africa,Africa,64.89
45928,1158,11/1/2016,PENDING_PAYMENT,PAYMENT,Argelia,Guelma,North Africa,Africa,25
47615,344,11/26/2016,PENDING_PAYMENT,PAYMENT,SudAfrica,KwaZulu-Natal,Southern Africa,Africa,52.92
45190,11668,10/21/2016,PENDING_PAYMENT,PAYMENT,Egipto,Gharbia,North Africa,Africa,29.48
45070,10277,10/19/2016,PENDING_PAYMENT,PAYMENT,Egipto,Menia,North Africa,Africa,-35.98
44497,604,10/11/2016,PENDING_PAYMENT,PAYMENT,Túnez,Túnez,North Africa,Africa,87.36
48669,7749,12/11/2016,PENDING_PAYMENT,PAYMENT,Guinea,Nzérékoré,West Africa,Africa,-371.19
49947,1369,12/30/2016,PENDING_PAYMENT,PAYMENT,Marruecos,Marrakech-Tensift-Al Hauz,North Africa,Africa,13.2
48736,3162,12/12/2016,PENDING_PAYMENT,PAYMENT,República Democrática del Congo,Kasai Occidental,Central Africa,Africa,0
48114,9593,12/3/2016,PENDING_PAYMENT,PAYMENT,Camerún,Ouest,Central Africa,Africa,17.85
50374,2115,1/5/2017,PENDING_PAYMENT,PAYMENT,Nigeria,Oyo,West Africa,Africa,50.4
43277,4280,9/23/2016,PENDING_PAYMENT,PAYMENT,Nigeria,Anambra,West Africa,Africa,6.38
43288,11657,9/23/2016,PENDING_PAYMENT,PAYMENT,Nigeria,Ríos,West Africa,Africa,-32.79
41432,5990,8/27/2016,PENDING_PAYMENT,PAYMENT,Nigeria,Bauchi,West Africa,Africa,14.43
46050,2334,11/3/2016,PENDING_PAYMENT,PAYMENT,Marruecos,Gran Casablanca,North Africa,Africa,44.79
42181,5301,9/7/2016,PENDING_PAYMENT,PAYMENT,Nigeria,Ogun,West Africa,Africa,93.58
45083,11593,10/20/2016,PENDING_PAYMENT,PAYMENT,Madagascar,Analamanga,East Africa,Africa,-22.71
42100,8543,9/6/2016,PENDING_PAYMENT,PAYMENT,Egipto,Al Bahr al Ahmar,North Africa,Africa,26.01
67263,10032,9/8/2017,PAYMENT_REVIEW,PAYMENT,Dinamarca,Región Capital,Northern Europe,Europe,90.71
66261,6604,8/25/2017,PAYMENT_REVIEW,PAYMENT,Países Bajos,Groningen,Western Europe,Europe,23.76
66781,3526,9/1/2017,PAYMENT_REVIEW,PAYMENT,Alemania,Mecklemburgo-Pomerania Occidental,Western Europe,Europe,35.59
19964,6401,10/19/2015,PAYMENT_REVIEW,PAYMENT,Suiza,Basilea-Ciudad,Western Europe,Europe,97.9
17819,4080,9/18/2015,PAYMENT_REVIEW,PAYMENT,Francia,Provenza-Alpes-Costa Azul,Western Europe,Europe,21.12
68418,2804,9/25/2017,PAYMENT_REVIEW,PAYMENT,Italia,Véneto,Southern Europe,Europe,58.8
17819,4080,9/18/2015,PAYMENT_REVIEW,PAYMENT,Francia,Provenza-Alpes-Costa Azul,Western Europe,Europe,48.27
61742,8399,6/20/2017,PENDING_PAYMENT,PAYMENT,Francia,Norte-Paso de Calais-Picardía,Western Europe,Europe,122.38
17700,1807,9/16/2015,PENDING_PAYMENT,PAYMENT,Alemania,Renania del Norte-Westfalia,Western Europe,Europe,-119.5
65044,7167,8/7/2017,PENDING_PAYMENT,PAYMENT,Alemania,Schleswig-Holstein,Western Europe,Europe,45.2
19326,2402,10/10/2015,PENDING_PAYMENT,PAYMENT,Alemania,Hesse,Western Europe,Europe,-69.29
14485,1095,7/31/2015,PENDING_PAYMENT,PAYMENT,Francia,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Europe,180.46
49733,8572,12/26/2016,PENDING_PAYMENT,PAYMENT,Polonia,Silesia,Eastern Europe,Europe,45.6
66214,8733,8/24/2017,PENDING_PAYMENT,PAYMENT,Alemania,Bavaria,Western Europe,Europe,136.79
16030,465,8/22/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,-30.5
17364,4408,9/11/2015,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,112.67
63774,2757,7/19/2017,PENDING_PAYMENT,PAYMENT,Alemania,Renania-Palatinado,Western Europe,Europe,104.39
62170,6197,6/26/2017,PENDING_PAYMENT,PAYMENT,Francia,Normandía,Western Europe,Europe,151.18
47830,11763,11/29/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Járkov,Eastern Europe,Europe,-70.39
41883,676,9/3/2016,PENDING_PAYMENT,PAYMENT,Rusia,Cheliábinsk,Eastern Europe,Europe,35.2
66150,4786,8/23/2017,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,22.17
18946,2968,10/4/2015,PENDING_PAYMENT,PAYMENT,Alemania,Baden-Wurtemberg,Western Europe,Europe,38.06
51264,1657,1/18/2017,PENDING_PAYMENT,PAYMENT,Rusia,Daguestán,Eastern Europe,Europe,80.03
44503,5480,10/11/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Jersón,Eastern Europe,Europe,55.67
63374,3924,7/14/2017,PENDING_PAYMENT,PAYMENT,Alemania,Renania del Norte-Westfalia,Western Europe,Europe,121.79
62422,456,6/30/2017,PENDING_PAYMENT,PAYMENT,Alemania,Berlín,Western Europe,Europe,161.26
50525,10953,1/7/2017,PENDING_PAYMENT,PAYMENT,Bielorrusia,Gómel,Eastern Europe,Europe,102.91
18805,2008,10/2/2015,PENDING_PAYMENT,PAYMENT,Países Bajos,Holanda Meridional,Western Europe,Europe,9.84
15865,6428,8/20/2015,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,153.58
64272,6444,7/27/2017,PENDING_PAYMENT,PAYMENT,España,Madrid,Southern Europe,Europe,52.49
11520,712,6/18/2015,PENDING_PAYMENT,PAYMENT,Alemania,Renania del Norte-Westfalia,Western Europe,Europe,137.99
66664,9316,8/31/2017,PENDING_PAYMENT,PAYMENT,Alemania,Hamburgo,Western Europe,Europe,93.58
61631,7273,6/18/2017,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,117.58
13994,1571,7/24/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,19.2
47219,1962,11/20/2016,PENDING_PAYMENT,PAYMENT,Polonia,Silesia,Eastern Europe,Europe,40.39
65919,5115,8/20/2017,PENDING_PAYMENT,PAYMENT,Finlandia,Uusimaa,Northern Europe,Europe,-3.33
19531,11517,10/13/2015,PENDING_PAYMENT,PAYMENT,Alemania,Bavaria,Western Europe,Europe,29.7
19505,9499,10/12/2015,PENDING_PAYMENT,PAYMENT,Austria,Viena,Western Europe,Europe,84.49
18386,7691,9/26/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,111.73
67998,1807,9/19/2017,PENDING_PAYMENT,PAYMENT,Austria,Viena,Western Europe,Europe,108.27
62058,5855,6/24/2017,PENDING_PAYMENT,PAYMENT,Países Bajos,Holanda Septentrional,Western Europe,Europe,112.88
63217,9125,7/11/2017,PENDING_PAYMENT,PAYMENT,Francia,Provenza-Alpes-Costa Azul,Western Europe,Europe,113.98
18706,8976,10/1/2015,PENDING_PAYMENT,PAYMENT,Francia,Auvernia-Ródano-Alpes,Western Europe,Europe,104.89
10824,11426,6/7/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,58.02
68465,10745,9/26/2017,PENDING_PAYMENT,PAYMENT,Italia,Campania,Southern Europe,Europe,63.33
62720,7538,7/4/2017,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,13.61
17191,1455,9/8/2015,PENDING_PAYMENT,PAYMENT,Francia,Norte-Paso de Calais-Picardía,Western Europe,Europe,60.47
18622,3740,9/29/2015,PENDING_PAYMENT,PAYMENT,España,Galicia,Southern Europe,Europe,73.91
66761,2866,9/1/2017,PENDING_PAYMENT,PAYMENT,Francia,Provenza-Alpes-Costa Azul,Western Europe,Europe,73.91
64272,6444,7/27/2017,PENDING_PAYMENT,PAYMENT,España,Madrid,Southern Europe,Europe,-7.93
11875,3493,6/23/2015,PENDING_PAYMENT,PAYMENT,Alemania,Baden-Wurtemberg,Western Europe,Europe,41.75
16030,465,8/22/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,53.64
48418,10413,12/7/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Poltava,Eastern Europe,Europe,97.59
45642,7749,10/28/2016,PENDING_PAYMENT,PAYMENT,Hungría,Budapest,Eastern Europe,Europe,34.43
43462,8468,9/26/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Sevastopol,Eastern Europe,Europe,43.68
14759,9645,8/4/2015,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,22.23
67755,8386,9/16/2017,PENDING_PAYMENT,PAYMENT,Irlanda,Dublín,Northern Europe,Europe,60.09
66494,12425,8/28/2017,PENDING_PAYMENT,PAYMENT,España,Valenciana,Southern Europe,Europe,86.39
66000,4320,8/21/2017,PENDING_PAYMENT,PAYMENT,Alemania,Renania del Norte-Westfalia,Western Europe,Europe,36.09
13994,1571,7/24/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,44.99
11263,2134,6/14/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,62.99
18405,7186,9/26/2015,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,39.99
62461,8713,6/30/2017,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,98
18805,2008,10/2/2015,PENDING_PAYMENT,PAYMENT,Países Bajos,Holanda Meridional,Western Europe,Europe,96
48125,8864,12/3/2016,PENDING_PAYMENT,PAYMENT,Rusia,Irkutsk,Eastern Europe,Europe,83.16
15662,11093,8/17/2015,PENDING_PAYMENT,PAYMENT,Italia,Emilia-Romaña,Southern Europe,Europe,89.1
64221,259,7/26/2017,PENDING_PAYMENT,PAYMENT,Francia,Normandía,Western Europe,Europe,92.12
13303,5924,7/14/2015,PENDING_PAYMENT,PAYMENT,Francia,Provenza-Alpes-Costa Azul,Western Europe,Europe,50.96
10321,5319,5/31/2015,PENDING_PAYMENT,PAYMENT,Alemania,Baden-Wurtemberg,Western Europe,Europe,46.65
43937,1520,10/3/2016,PENDING_PAYMENT,PAYMENT,Rumania,Buzau,Eastern Europe,Europe,42.67
68560,2572,9/27/2017,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,-2.52
17210,12143,9/9/2015,PENDING_PAYMENT,PAYMENT,España,Andalucía,Southern Europe,Europe,44.62
66830,3375,9/2/2017,PENDING_PAYMENT,PAYMENT,Alemania,Renania del Norte-Westfalia,Western Europe,Europe,68.27
13480,3272,7/16/2015,PENDING_PAYMENT,PAYMENT,Suecia,Estocolmo,Northern Europe,Europe,90.24
64596,2846,7/31/2017,PENDING_PAYMENT,PAYMENT,Portugal,Porto,Southern Europe,Europe,-33.79
66171,8803,8/23/2017,PENDING_PAYMENT,PAYMENT,Austria,Viena,Western Europe,Europe,43
62133,9332,6/25/2017,PENDING_PAYMENT,PAYMENT,Alemania,Renania del Norte-Westfalia,Western Europe,Europe,69.7
10795,9372,6/7/2015,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,79.8
62681,12052,7/3/2017,PENDING_PAYMENT,PAYMENT,Italia,Toscana,Southern Europe,Europe,51.36
18827,5444,10/2/2015,PENDING_PAYMENT,PAYMENT,Francia,Auvernia,Western Europe,Europe,-126.58
15492,7784,8/15/2015,PENDING_PAYMENT,PAYMENT,Alemania,Renania del Norte-Westfalia,Western Europe,Europe,-98.78
44490,8736,10/11/2016,PENDING_PAYMENT,PAYMENT,Rumania,Iasi,Eastern Europe,Europe,26.45
46623,3045,11/11/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Lugansk,Eastern Europe,Europe,-144.96
62634,7517,7/3/2017,PENDING_PAYMENT,PAYMENT,Austria,Alta Austria,Western Europe,Europe,1.51
11263,2134,6/14/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,-251.94
16401,8365,8/28/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,23.25
15531,2209,8/15/2015,PENDING_PAYMENT,PAYMENT,Francia,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Europe,76.26
12515,11496,7/2/2015,PENDING_PAYMENT,PAYMENT,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Europe,-483.6
14046,3127,7/25/2015,PENDING_PAYMENT,PAYMENT,Francia,Bretaña,Western Europe,Europe,52.84
66490,5132,8/28/2017,PENDING_PAYMENT,PAYMENT,Francia,Bretaña,Western Europe,Europe,89.18
46106,2632,11/4/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Volinia,Eastern Europe,Europe,50.76
46551,1544,11/10/2016,PENDING_PAYMENT,PAYMENT,Moldavia,Chisináu,Eastern Europe,Europe,86.4
68465,10745,9/26/2017,PENDING_PAYMENT,PAYMENT,Italia,Campania,Southern Europe,Europe,50.4
12498,1448,7/2/2015,PENDING_PAYMENT,PAYMENT,Italia,Sicilia,Southern Europe,Europe,-211.5
66490,5132,8/28/2017,PENDING_PAYMENT,PAYMENT,Francia,Bretaña,Western Europe,Europe,82.8
66171,8803,8/23/2017,PENDING_PAYMENT,PAYMENT,Austria,Viena,Western Europe,Europe,20.34
13710,3198,7/20/2015,PENDING_PAYMENT,PAYMENT,Francia,Auvernia,Western Europe,Europe,46.8
50220,1560,1/3/2017,PENDING_PAYMENT,PAYMENT,Austria,Salzburgo,Western Europe,Europe,51.1
19619,9920,10/14/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,57.2
13994,1571,7/24/2015,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,79.2
66830,3375,9/2/2017,PENDING_PAYMENT,PAYMENT,Alemania,Renania del Norte-Westfalia,Western Europe,Europe,31.32
66690,1273,8/31/2017,PENDING_PAYMENT,PAYMENT,Suecia,Estocolmo,Northern Europe,Europe,1.36
20133,10996,10/21/2015,PENDING_PAYMENT,PAYMENT,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Europe,50.99
48040,9150,12/2/2016,PENDING_PAYMENT,PAYMENT,Estonia,Harjumaa,Northern Europe,Europe,48.37
19071,3125,10/6/2015,PENDING_PAYMENT,PAYMENT,España,Cataluña,Southern Europe,Europe,61.81
65278,1243,8/10/2017,PENDING_PAYMENT,PAYMENT,Alemania,Bremen,Western Europe,Europe,82.32
62436,5913,6/30/2017,PENDING_PAYMENT,PAYMENT,Italia,Lombardía,Southern Europe,Europe,65.06
45717,11035,10/29/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Járkov,Eastern Europe,Europe,68.88
12712,10244,7/5/2015,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,62.96
66382,194,8/27/2017,PENDING_PAYMENT,PAYMENT,Francia,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Europe,75.2
17014,6685,9/6/2015,PENDING_PAYMENT,PAYMENT,Reino Unido,Inglaterra,Northern Europe,Europe,56.39
64457,4279,7/29/2017,PENDING_PAYMENT,PAYMENT,Francia,Isla de Francia,Western Europe,Europe,58.79
12638,7089,7/4/2015,PENDING_PAYMENT,PAYMENT,España,Andalucía,Southern Europe,Europe,28.99
47606,2392,11/25/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Ivano-Frankivsk,Eastern Europe,Europe,44.6
18148,4969,9/22/2015,PENDING_PAYMENT,PAYMENT,Francia,Bretaña,Western Europe,Europe,16.22
17735,9911,9/16/2015,PENDING_PAYMENT,PAYMENT,España,Valenciana,Southern Europe,Europe,66.2
47102,3969,11/18/2016,PENDING_PAYMENT,PAYMENT,Rumania,Neamt,Eastern Europe,Europe,0.9
43462,8468,9/26/2016,PENDING_PAYMENT,PAYMENT,Ucrania,Sevastopol,Eastern Europe,Europe,50.06
54303,6277,3/3/2017,PAYMENT_REVIEW,PAYMENT,Honduras,Francisco Morazán,Central America,LATAM,41.99
59508,3581,5/18/2017,PAYMENT_REVIEW,PAYMENT,Argentina,Buenos Aires,South America,LATAM,93.46
8072,1497,4/28/2015,PAYMENT_REVIEW,PAYMENT,México,Baja California,Central America,LATAM,76.43
55567,846,3/22/2017,PAYMENT_REVIEW,PAYMENT,México,San Luis Potosí,Central America,LATAM,79.91
1562,7473,1/23/2015,PAYMENT_REVIEW,PAYMENT,Nicaragua,Managua,Central America,LATAM,-156.44
56657,867,4/7/2017,PAYMENT_REVIEW,PAYMENT,Ecuador,Guayas,South America,LATAM,48.57
8218,5011,4/30/2015,PAYMENT_REVIEW,PAYMENT,Argentina,Buenos Aires,South America,LATAM,-95.26
53599,10977,2/21/2017,PENDING_PAYMENT,PAYMENT,México,San Luis Potosí,Central America,LATAM,38.21
165,1222,1/3/2015,PENDING_PAYMENT,PAYMENT,México,Baja California,Central America,LATAM,-34.4
52504,3573,2/5/2017,PENDING_PAYMENT,PAYMENT,Chile,Bío-Bío,South America,LATAM,48.5
53599,10977,2/21/2017,PENDING_PAYMENT,PAYMENT,México,San Luis Potosí,Central America,LATAM,178.54
3661,9259,2/23/2015,PENDING_PAYMENT,PAYMENT,México,Distrito Federal,Central America,LATAM,-142.46
1360,9009,1/20/2015,PENDING_PAYMENT,PAYMENT,Brasil,Rio Grande do Sul,South America,LATAM,29.02
52065,8938,1/30/2017,PENDING_PAYMENT,PAYMENT,El Salvador,San Salvador,Central America,LATAM,-557.94
6633,5364,4/7/2015,PENDING_PAYMENT,PAYMENT,Brasil,Río de Janeiro,South America,LATAM,130.67
9396,2277,5/18/2015,PENDING_PAYMENT,PAYMENT,Cuba,Santiago de Cuba,Caribbean,LATAM,95.19
54592,3913,3/7/2017,PENDING_PAYMENT,PAYMENT,México,Puebla,Central America,LATAM,159.78
4915,11889,3/13/2015,PENDING_PAYMENT,PAYMENT,Panamá,Panamá,Central America,LATAM,117.59
1306,11672,1/20/2015,PENDING_PAYMENT,PAYMENT,Argentina,Chaco,South America,LATAM,98.39
8989,2501,5/12/2015,PENDING_PAYMENT,PAYMENT,Guatemala,Huehuetenango,Central America,LATAM,-21.32
52094,5147,1/30/2017,PENDING_PAYMENT,PAYMENT,Nicaragua,Granada,Central America,LATAM,69.59
2549,6752,2/7/2015,PENDING_PAYMENT,PAYMENT,México,Baja California,Central America,LATAM,107.98
61157,5948,6/11/2017,PENDING_PAYMENT,PAYMENT,República Dominicana,Santo Domingo,Caribbean,LATAM,77.21
2776,4641,2/10/2015,PENDING_PAYMENT,PAYMENT,México,Veracruz,Central America,LATAM,56.44
60161,4214,5/28/2017,PENDING_PAYMENT,PAYMENT,Brasil,Bahía,South America,LATAM,76.43
7143,3127,4/15/2015,PENDING_PAYMENT,PAYMENT,México,San Luis Potosí,Central America,LATAM,87.29
3223,12252,2/17/2015,PENDING_PAYMENT,PAYMENT,Guatemala,Guatemala,Central America,LATAM,-349.14
8371,5720,5/3/2015,PENDING_PAYMENT,PAYMENT,Chile,Santiago de Chile,South America,LATAM,107.07
3014,6004,2/13/2015,PENDING_PAYMENT,PAYMENT,Brasil,São Paulo,South America,LATAM,116.38
1272,3127,1/19/2015,PENDING_PAYMENT,PAYMENT,Argentina,Río Negro,South America,LATAM,72.85
165,1222,1/3/2015,PENDING_PAYMENT,PAYMENT,México,Baja California,Central America,LATAM,66.8
55632,4916,3/23/2017,PENDING_PAYMENT,PAYMENT,México,Nuevo León,Central America,LATAM,99.06
53496,1193,2/19/2017,PENDING_PAYMENT,PAYMENT,México,Chiapas,Central America,LATAM,105.97
4603,7757,3/9/2015,PENDING_PAYMENT,PAYMENT,Brasil,São Paulo,South America,LATAM,74.09
54205,5453,3/2/2017,PENDING_PAYMENT,PAYMENT,México,Baja California,Central America,LATAM,28.35
60112,9785,5/27/2017,PENDING_PAYMENT,PAYMENT,República Dominicana,Barahona,Caribbean,LATAM,58.02
57823,8143,4/24/2017,PENDING_PAYMENT,PAYMENT,El Salvador,San Salvador,Central America,LATAM,-40.84
51982,10582,1/28/2017,PENDING_PAYMENT,PAYMENT,El Salvador,San Salvador,Central America,LATAM,19.64
8817,9785,5/9/2015,PENDING_PAYMENT,PAYMENT,México,Michoacán,Central America,LATAM,102.65
3879,7158,2/26/2015,PENDING_PAYMENT,PAYMENT,El Salvador,San Salvador,Central America,LATAM,83.69
2737,5992,2/9/2015,PENDING_PAYMENT,PAYMENT,Brasil,Ceará,South America,LATAM,-156.21
779,2004,1/12/2015,PENDING_PAYMENT,PAYMENT,Brasil,Río de Janeiro,South America,LATAM,-327.55
2062,8438,1/31/2015,PENDING_PAYMENT,PAYMENT,Argentina,Buenos Aires (provincia),South America,LATAM,24.4
1806,3549,1/27/2015,PENDING_PAYMENT,PAYMENT,México,Distrito Federal,Central America,LATAM,54.28
8270,2549,5/1/2015,PENDING_PAYMENT,PAYMENT,Cuba,Santiago de Cuba,Caribbean,LATAM,36.71
52392,4350,2/3/2017,PENDING_PAYMENT,PAYMENT,El Salvador,Santa Ana,Central America,LATAM,50.99
9396,2277,5/18/2015,PENDING_PAYMENT,PAYMENT,Cuba,Santiago de Cuba,Caribbean,LATAM,-60.47
60439,12298,6/1/2017,PENDING_PAYMENT,PAYMENT,Panamá,Panamá,Central America,LATAM,91.62
59648,8082,5/20/2017,PENDING_PAYMENT,PAYMENT,México,Guerrero,Central America,LATAM,97.59
51641,1334,1/23/2017,PENDING_PAYMENT,PAYMENT,Venezuela,Zulia,South America,LATAM,57.76
238,4939,1/4/2015,PENDING_PAYMENT,PAYMENT,México,México,Central America,LATAM,57.06
6479,6643,4/5/2015,PENDING_PAYMENT,PAYMENT,Brasil,São Paulo,South America,LATAM,94.45
238,4939,1/4/2015,PENDING_PAYMENT,PAYMENT,México,México,Central America,LATAM,24
53250,11193,2/16/2017,PENDING_PAYMENT,PAYMENT,México,Querétaro,Central America,LATAM,-335.94
51837,7485,1/26/2017,PENDING_PAYMENT,PAYMENT,Honduras,Yoro,Central America,LATAM,27.64
