order_item_id,order_id,product_id,order_item_quantity,order_item_product_price,order_item_discount,order_item_discount_price,sales,order_item_total,order_item_profit_ratio
115435,46180,627,3,39.99,19.2,0.16,119.97,100.77,0.35
59938,23943,627,3,39.99,19.2,0.16,119.97,100.77,0.48
63150,25191,502,3,50,24,0.16,150,126,0.36
105789,42368,502,3,50,24,0.16,150,126,0.49
65753,26265,502,3,50,25.5,0.17,150,124.5,0.35
66562,26584,502,3,50,25.5,0.17,150,124.5,0.11
59849,23912,627,3,39.99,21.59,0.18,119.97,98.38,0.47
50862,20374,502,3,50,27,0.18,150,123,0.48
75255,30105,502,3,50,27,0.18,150,123,0.29
116128,46446,502,3,50,27,0.18,150,123,0.27
105201,42133,502,3,50,30,0.2,150,120,0.36
52100,20850,627,3,39.99,23.99,0.2,119.97,95.98,0.31
57946,23147,502,3,50,30,0.2,150,120,0.06
66634,26608,627,3,39.99,23.99,0.2,119.97,95.98,0.35
61544,24580,502,3,50,30,0.2,150,120,0.36
118383,47352,502,3,50,30,0.2,150,120,0.35
68869,27516,502,3,50,37.5,0.25,150,112.5,0.27
76468,30593,502,3,50,37.5,0.25,150,112.5,0.09
63025,25152,502,3,50,37.5,0.25,150,112.5,0.48
125775,50335,502,3,50,37.5,0.25,150,112.5,0.31
66974,26738,825,3,31.99,0,0,95.97,95.97,0.34
64900,25927,797,3,17.99,0.54,0.01,53.97,53.43,0.08
70477,28184,886,3,24.99,0.75,0.01,74.97,74.22,-1.7
66836,26690,804,3,19.99,1.2,0.02,59.97,58.77,0
70030,27984,885,3,24.99,2.25,0.03,74.97,72.72,0.49
76314,30530,828,3,31.99,2.88,0.03,95.97,93.09,0.38
70278,28092,818,3,47.99,5.76,0.04,143.97,138.21,0.26
59937,23943,917,3,21.99,2.64,0.04,65.97,63.33,0.28
127188,50888,926,3,15.99,1.92,0.04,47.97,46.05,0.1
73961,29555,825,3,31.99,4.8,0.05,95.97,91.17,0.44
75079,30032,906,3,24.99,3.75,0.05,74.97,71.22,0.48
111522,44662,823,3,51.99,7.8,0.05,155.97,148.17,0.03
68555,27374,886,3,24.99,5.25,0.07,74.97,69.72,0.42
103788,41577,828,3,31.99,9.6,0.1,95.97,86.37,0.08
105203,42133,885,3,24.99,9,0.12,74.97,65.97,0.16
62067,24775,893,3,24.99,9,0.12,74.97,65.97,0.19
122023,48790,828,3,31.99,11.52,0.12,95.97,84.45,0.47
115223,46094,885,3,24.99,9.75,0.13,74.97,65.22,-1.55
104294,41780,897,3,24.99,12,0.16,74.97,62.97,0.09
60004,23968,835,3,31.99,16.31,0.17,95.97,79.66,0.18
54313,21709,822,3,47.99,24.47,0.17,143.97,119.5,-1.6
68251,27244,825,3,31.99,17.27,0.18,95.97,78.7,0.3
111532,44665,810,3,19.99,11.99,0.2,59.97,47.98,0.48
111982,44827,191,3,99.99,6,0.02,299.97,293.97,0.33
108350,43375,191,3,99.99,9,0.03,299.97,290.97,-0.54
106764,42773,276,3,31.99,2.88,0.03,95.97,93.09,0.28
58667,23446,191,3,99.99,9,0.03,299.97,290.97,0.42
68901,27527,278,3,44.99,6.75,0.05,134.97,128.22,0.3
112933,45205,276,3,31.99,9.6,0.1,95.97,86.37,0.29
56249,22479,191,3,99.99,48,0.16,299.97,251.97,0.04
104516,41871,191,3,99.99,59.99,0.2,299.97,239.98,0.49
71761,28670,365,3,59.99,0,0,179.97,179.97,0.11
59599,23818,365,3,59.99,7.2,0.04,179.97,172.77,0.28
72230,28865,365,3,59.99,9.9,0.06,179.97,170.07,-0.25
77147,30868,365,3,59.99,12.6,0.07,179.97,167.37,0.27
127973,51213,365,3,59.99,12.6,0.07,179.97,167.37,0.18
58824,23512,365,3,59.99,16.2,0.09,179.97,163.77,0.35
73005,29180,365,3,59.99,18,0.1,179.97,161.97,-0.8
75430,30180,365,3,59.99,21.6,0.12,179.97,158.37,0.48
54387,21736,365,3,59.99,23.4,0.13,179.97,156.57,-0.98
75429,30180,365,3,59.99,23.4,0.13,179.97,156.57,0.48
63646,25408,365,3,59.99,23.4,0.13,179.97,156.57,0.49
70720,28274,365,3,59.99,27,0.15,179.97,152.97,-0.01
69746,27860,365,3,59.99,28.8,0.16,179.97,151.17,0.25
76317,30533,365,3,59.99,32.39,0.18,179.97,147.58,0.12
58666,23446,365,3,59.99,35.99,0.2,179.97,143.98,-0.16
66630,26607,365,3,59.99,44.99,0.25,179.97,134.98,0.02
76051,30420,627,3,39.99,0,0,119.97,119.97,0.28
113194,45305,502,3,50,0,0,150,150,-2.7
70721,28274,627,3,39.99,0,0,119.97,119.97,0.31
109078,43674,502,3,50,4.5,0.03,150,145.5,0.48
53976,21589,502,3,50,6,0.04,150,144,-0.2
62763,25049,502,3,50,7.5,0.05,150,142.5,0.46
64154,25610,627,3,39.99,8.4,0.07,119.97,111.57,0.5
55151,22046,502,3,50,15,0.1,150,135,-0.01
70120,28026,502,3,50,22.5,0.15,150,127.5,-0.67
75939,30379,502,3,50,22.5,0.15,150,127.5,0.48
111980,44827,502,3,50,27,0.18,150,123,0.34
71625,28619,502,3,50,30,0.2,150,120,0.02
68529,27366,627,3,39.99,23.99,0.2,119.97,95.98,0.31
73383,29334,797,3,17.99,8.1,0.15,53.97,45.87,0.47
110535,44273,37,3,34.99,0,0,104.97,104.97,0.29
79426,31787,93,3,24.99,7.5,0.1,74.97,67.47,0.08
97315,38979,116,3,44.99,17.55,0.13,134.97,117.42,-0.11
84258,33763,191,3,99.99,0,0,299.97,299.97,0.48
98594,39497,172,3,30,0,0,90,90,0.35
84255,33763,191,3,99.99,3,0.01,299.97,296.97,0.48
100229,40164,191,3,99.99,3,0.01,299.97,296.97,0.13
91990,36862,191,3,99.99,9,0.03,299.97,290.97,0.36
102868,41213,191,3,99.99,15,0.05,299.97,284.97,-0.3
97113,38898,191,3,99.99,21,0.07,299.97,278.97,-0.09
87439,35004,191,3,99.99,27,0.09,299.97,272.97,-0.23
91659,36732,191,3,99.99,27,0.09,299.97,272.97,0.08
96993,38850,191,3,99.99,30,0.1,299.97,269.97,0.45
86210,34518,191,3,99.99,30,0.1,299.97,269.97,-2.55
102525,41070,191,3,99.99,30,0.1,299.97,269.97,-0.18
93984,37655,191,3,99.99,30,0.1,299.97,269.97,0.34
95586,38292,191,3,99.99,30,0.1,299.97,269.97,0.42
99561,39910,191,3,99.99,39,0.13,299.97,260.97,0.11
122698,49074,235,3,34.99,16.8,0.16,104.97,88.17,0.45
89897,36002,191,3,99.99,48,0.16,299.97,251.97,0.35
84473,33839,191,3,99.99,48,0.16,299.97,251.97,0.49
99366,39822,191,3,99.99,50.99,0.17,299.97,248.98,0.33
98248,39353,191,3,99.99,50.99,0.17,299.97,248.98,0
92611,37118,191,3,99.99,50.99,0.17,299.97,248.98,0.29
89624,35886,249,3,54.97,32.98,0.2,164.91,131.93,0.1
93576,37495,191,3,99.99,74.99,0.25,299.97,224.98,0.17
89468,35824,365,3,59.99,0,0,179.97,179.97,0.01
81458,32567,365,3,59.99,0,0,179.97,179.97,-1.6
101318,40613,365,3,59.99,3.6,0.02,179.97,176.37,0.34
82937,33177,365,3,59.99,3.6,0.02,179.97,176.37,0.43
100888,40425,365,3,59.99,3.6,0.02,179.97,176.37,0.26
80288,32107,365,3,59.99,3.6,0.02,179.97,176.37,0.34
84451,33833,365,3,59.99,5.4,0.03,179.97,174.57,0.34
78995,31612,365,3,59.99,5.4,0.03,179.97,174.57,0.42
100278,40179,365,3,59.99,5.4,0.03,179.97,174.57,0.26
79464,31801,365,3,59.99,5.4,0.03,179.97,174.57,0.01
97907,39220,365,3,59.99,7.2,0.04,179.97,172.77,0.35
93575,37495,365,3,59.99,7.2,0.04,179.97,172.77,-0.01
93544,37482,365,3,59.99,9,0.05,179.97,170.97,0.33
88804,35560,365,3,59.99,9,0.05,179.97,170.97,0.11
97828,39193,365,3,59.99,9.9,0.06,179.97,170.07,0.05
101789,40786,365,3,59.99,9.9,0.06,179.97,170.07,-1.55
97827,39193,365,3,59.99,12.6,0.07,179.97,167.37,0.5
86165,34497,365,3,59.99,12.6,0.07,179.97,167.37,0.26
82152,32848,365,3,59.99,16.2,0.09,179.97,163.77,-2.5
80098,32035,365,3,59.99,16.2,0.09,179.97,163.77,0.38
86058,34450,365,3,59.99,18,0.1,179.97,161.97,0.1
87661,35100,365,3,59.99,18,0.1,179.97,161.97,0.17
91633,36719,365,3,59.99,18,0.1,179.97,161.97,0.49
97163,38918,365,3,59.99,18,0.1,179.97,161.97,0.46
89167,35702,365,3,59.99,21.6,0.12,179.97,158.37,0.28
90225,36126,365,3,59.99,21.6,0.12,179.97,158.37,0.36
84903,34023,365,3,59.99,23.4,0.13,179.97,156.57,-0.4
90224,36126,365,3,59.99,23.4,0.13,179.97,156.57,0.29
100558,40302,365,3,59.99,23.4,0.13,179.97,156.57,0.49
86966,34811,365,3,59.99,27,0.15,179.97,152.97,0.17
99890,40032,365,3,59.99,28.8,0.16,179.97,151.17,-0.25
93292,37374,365,3,59.99,28.8,0.16,179.97,151.17,0.36
83136,33279,365,3,59.99,28.8,0.16,179.97,151.17,0.43
119961,47966,365,3,59.99,30.59,0.17,179.97,149.38,0
97614,39102,365,3,59.99,30.59,0.17,179.97,149.38,0.16
98307,39374,365,3,59.99,30.59,0.17,179.97,149.38,-0.11
81871,32732,365,3,59.99,32.39,0.18,179.97,147.58,-0.54
91431,36629,365,3,59.99,32.39,0.18,179.97,147.58,0.33
87527,35043,365,3,59.99,32.39,0.18,179.97,147.58,-0.37
83126,33274,365,3,59.99,32.39,0.18,179.97,147.58,0.37
87922,35203,365,3,59.99,35.99,0.2,179.97,143.98,0.28
102767,41171,365,3,59.99,35.99,0.2,179.97,143.98,0.3
80493,32190,365,3,59.99,35.99,0.2,179.97,143.98,0.14
95713,38349,365,3,59.99,35.99,0.2,179.97,143.98,-1.5
96662,38717,502,3,50,0,0,150,150,0.07
87643,35094,627,3,39.99,0,0,119.97,119.97,0.01
92695,37146,565,3,70,0,0,210,210,0.31
89877,35993,502,3,50,0,0,150,150,0.49
79092,31650,627,3,39.99,1.2,0.01,119.97,118.77,0
100765,40380,627,3,39.99,1.2,0.01,119.97,118.77,0.04
86898,34789,502,3,50,1.5,0.01,150,148.5,0.29
82997,33207,627,3,39.99,1.2,0.01,119.97,118.77,0.23
89860,35986,502,3,50,1.5,0.01,150,148.5,0.28
99514,39887,502,3,50,3,0.02,150,147,0.34
82579,33024,502,3,50,3,0.02,150,147,0.26
94080,37692,502,3,50,3,0.02,150,147,0.35
89822,35968,627,3,39.99,2.4,0.02,119.97,117.57,0.48
94739,37951,502,3,50,3,0.02,150,147,0.16
100398,40237,627,3,39.99,3.6,0.03,119.97,116.37,0.29
101934,40841,502,3,50,4.5,0.03,150,145.5,0.48
96616,38697,627,3,39.99,3.6,0.03,119.97,116.37,0.21
84114,33703,502,3,50,4.5,0.03,150,145.5,0.3
94700,37936,502,3,50,6,0.04,150,144,0.05
90402,36203,502,3,50,6,0.04,150,144,-0.23
97629,39111,627,3,39.99,4.8,0.04,119.97,115.17,0.23
90490,36241,627,3,39.99,4.8,0.04,119.97,115.17,0.36
99340,39811,502,3,50,7.5,0.05,150,142.5,-0.09
97566,39086,627,3,39.99,6,0.05,119.97,113.97,0.31
84027,33668,502,3,50,7.5,0.05,150,142.5,0.26
91939,36841,627,3,39.99,6,0.05,119.97,113.97,0.09
100091,40114,502,3,50,8.25,0.06,150,141.75,0.17
89765,35943,627,3,39.99,6.6,0.06,119.97,113.37,-0.74
92391,37025,502,3,50,8.25,0.06,150,141.75,0.33
88245,35330,502,3,50,8.25,0.06,150,141.75,-0.67
81383,32538,627,3,39.99,8.4,0.07,119.97,111.57,0.33
87290,34938,502,3,50,10.5,0.07,150,139.5,0.29
83930,33623,502,3,50,10.5,0.07,150,139.5,0.16
83656,33508,627,3,39.99,8.4,0.07,119.97,111.57,0.33
99281,39789,502,3,50,10.5,0.07,150,139.5,-0.45
95391,38214,567,3,25,5.25,0.07,75,69.75,0.46
92955,37239,502,3,50,10.5,0.07,150,139.5,0.45
92373,37018,502,3,50,10.5,0.07,150,139.5,0.29
90264,36142,627,3,39.99,10.8,0.09,119.97,109.17,0.29
103044,41282,502,3,50,13.5,0.09,150,136.5,0.48
80097,32035,502,3,50,15,0.1,150,135,0.25
83047,33235,502,3,50,15,0.1,150,135,0.35
83361,33375,627,3,39.99,14.4,0.12,119.97,105.57,0.25
90226,36126,627,3,39.99,14.4,0.12,119.97,105.57,0.27
96992,38850,502,3,50,18,0.12,150,132,0.34
101028,40486,502,3,50,19.5,0.13,150,130.5,0.01
91523,36668,502,3,50,19.5,0.13,150,130.5,-1.5
101713,40762,502,3,50,19.5,0.13,150,130.5,-0.73
98249,39353,502,3,50,19.5,0.13,150,130.5,-0.73
102768,41171,627,3,39.99,18,0.15,119.97,101.97,0.29
91551,36679,627,3,39.99,18,0.15,119.97,101.97,0.26
102132,40923,502,3,50,22.5,0.15,150,127.5,0.34
79466,31801,572,3,39.99,18,0.15,119.97,101.97,0.13
97611,39102,502,3,50,24,0.16,150,126,0.32
79429,31787,627,3,39.99,19.2,0.16,119.97,100.77,0.36
82215,32869,627,3,39.99,19.2,0.16,119.97,100.77,0.13
101598,40723,502,3,50,24,0.16,150,126,0.14
96840,38786,502,3,50,24,0.16,150,126,-0.22
83843,33586,502,3,50,24,0.16,150,126,-0.73
97591,39096,502,3,50,25.5,0.17,150,124.5,0.48
94272,37777,502,3,50,25.5,0.17,150,124.5,-0.67
88130,35292,567,3,25,12.75,0.17,75,62.25,0.35
90769,36354,502,3,50,25.5,0.17,150,124.5,0.31
94271,37777,502,3,50,27,0.18,150,123,-0.8
87969,35219,627,3,39.99,21.59,0.18,119.97,98.38,0.46
97567,39086,502,3,50,27,0.18,150,123,0.42
93517,37470,502,3,50,27,0.18,150,123,0.13
87064,34851,502,3,50,27,0.18,150,123,0.36
95120,38107,627,3,39.99,23.99,0.2,119.97,95.98,0.16
92067,36891,502,3,50,30,0.2,150,120,0.46
99579,39917,502,3,50,37.5,0.25,150,112.5,-0.8
96882,38802,897,3,24.99,0,0,74.97,74.97,0.27
100068,40104,822,3,47.99,1.44,0.01,143.97,142.53,0.35
83175,33299,886,3,24.99,1.5,0.02,74.97,73.47,0.29
87216,34910,905,3,24.99,2.25,0.03,74.97,72.72,0.36
95387,38214,893,3,24.99,2.25,0.03,74.97,72.72,0.48
94707,37940,823,3,51.99,4.68,0.03,155.97,151.29,0.22
86090,34465,797,3,17.99,2.16,0.04,53.97,51.81,0.14
87031,34837,905,3,24.99,3.75,0.05,74.97,71.22,0.26
93559,37490,885,3,24.99,6.75,0.09,74.97,68.22,0.17
80757,32288,893,3,24.99,9.75,0.13,74.97,65.22,0.03
91655,36732,835,3,31.99,15.36,0.16,95.97,80.61,0.3
80552,32214,906,3,24.99,13.49,0.18,74.97,61.48,0.47
80535,32206,885,3,24.99,18.74,0.25,74.97,56.23,0.48
94735,37949,977,3,29.99,8.1,0.09,89.97,81.87,0.23
82244,32879,977,3,29.99,13.5,0.15,89.97,76.47,0.34
81168,32455,191,3,99.99,6,0.02,299.97,293.97,0.34
90361,36184,191,3,99.99,27,0.09,299.97,272.97,0.27
78973,31602,191,3,99.99,48,0.16,299.97,251.97,0.36
81333,32519,191,3,99.99,59.99,0.2,299.97,239.98,0.43
93658,37524,365,3,59.99,3.6,0.02,179.97,176.37,0.09
93656,37524,365,3,59.99,5.4,0.03,179.97,174.57,0.17
95395,38217,365,3,59.99,18,0.1,179.97,161.97,0.47
81169,32455,365,3,59.99,18,0.1,179.97,161.97,0.48
91373,36603,365,3,59.99,35.99,0.2,179.97,143.98,0.5
99245,39775,365,3,59.99,35.99,0.2,179.97,143.98,0.28
95514,38262,502,3,50,3,0.02,150,147,0.08
84020,33665,627,3,39.99,3.6,0.03,119.97,116.37,0.17
78582,31442,627,3,39.99,6.6,0.06,119.97,113.37,0.2
83167,33291,502,3,50,8.25,0.06,150,141.75,0.36
95318,38184,502,3,50,15,0.1,150,135,0.16
98144,39315,502,3,50,25.5,0.17,150,124.5,-0.15
98142,39315,502,3,50,27,0.18,150,123,-0.1
92826,37193,804,3,19.99,0.6,0.01,59.97,59.37,0.28
91916,36832,828,3,31.99,14.4,0.15,95.97,81.57,0.26
121562,48608,37,4,34.99,34.99,0.25,139.96,104.97,0.2
105234,42144,191,4,99.99,4,0.01,399.96,395.96,0.29
116502,46608,191,4,99.99,4,0.01,399.96,395.96,0.11
105549,42277,282,4,31.99,2.56,0.02,127.96,125.4,-0.06
116111,46440,191,4,99.99,36,0.09,399.96,363.96,0.34
116179,46468,249,4,54.97,19.79,0.09,219.88,200.09,0.26
107905,43196,191,4,99.99,48,0.12,399.96,351.96,0.27
118396,47355,191,4,99.99,51.99,0.13,399.96,347.97,0.47
125315,50133,191,4,99.99,51.99,0.13,399.96,347.97,-2.6
124044,49627,191,4,99.99,51.99,0.13,399.96,347.97,0.33
128083,51256,191,4,99.99,59.99,0.15,399.96,339.97,0.26
121438,48564,191,4,99.99,67.99,0.17,399.96,331.97,-0.7
116646,46657,191,4,99.99,79.99,0.2,399.96,319.97,0.31
117947,47190,191,4,99.99,99.99,0.25,399.96,299.97,0.24
122776,49102,365,4,59.99,0,0,239.96,239.96,0.36
115961,46377,365,4,59.99,4.8,0.02,239.96,235.16,0.48
113171,45293,365,4,59.99,7.2,0.03,239.96,232.76,0.45
115274,46109,365,4,59.99,7.2,0.03,239.96,232.76,-0.23
122041,48797,365,4,59.99,13.2,0.06,239.96,226.76,0.11
128067,51249,365,4,59.99,16.8,0.07,239.96,223.16,0.48
119394,47746,365,4,59.99,16.8,0.07,239.96,223.16,0.03
118947,47578,365,4,59.99,21.6,0.09,239.96,218.36,0.44
106222,42551,365,4,59.99,24,0.1,239.96,215.96,0.13
104013,41666,365,4,59.99,24,0.1,239.96,215.96,0.23
122431,48964,365,4,59.99,24,0.1,239.96,215.96,0.35
124409,49770,365,4,59.99,24,0.1,239.96,215.96,0.34
116501,46608,365,4,59.99,24,0.1,239.96,215.96,-0.22
111286,44574,365,4,59.99,31.19,0.13,239.96,208.77,0.46
119251,47688,365,4,59.99,31.19,0.13,239.96,208.77,0.39
103195,41338,365,4,59.99,38.39,0.16,239.96,201.57,0.35
125042,50015,365,4,59.99,40.79,0.17,239.96,199.17,-0.11
126478,50609,365,4,59.99,43.19,0.18,239.96,196.77,0.41
103828,41598,365,4,59.99,47.99,0.2,239.96,191.97,0.12
126480,50609,502,4,50,2,0.01,200,198,0.38
119799,47903,627,4,39.99,3.2,0.02,159.96,156.76,0.49
109618,43889,502,4,50,4,0.02,200,196,0.02
119579,47822,502,4,50,6,0.03,200,194,0.29
106154,42524,502,4,50,8,0.04,200,192,0.47
121953,48762,627,4,39.99,6.4,0.04,159.96,153.56,0.1
120523,48195,627,4,39.99,8,0.05,159.96,151.96,0.1
106224,42551,627,4,39.99,8.8,0.06,159.96,151.16,0.38
124086,49643,627,4,39.99,8.8,0.06,159.96,151.16,0.21
121740,48686,627,4,39.99,11.2,0.07,159.96,148.76,-0.2
122606,49036,502,4,50,14,0.07,200,186,0.48
118108,47248,502,4,50,18,0.09,200,182,0.49
104227,41749,564,4,30,10.8,0.09,120,109.2,0.09
104308,41786,502,4,50,20,0.1,200,180,0.49
113912,45580,627,4,39.99,16,0.1,159.96,143.96,0.26
105772,42361,627,4,39.99,19.2,0.12,159.96,140.76,-0.75
110962,44443,502,4,50,26,0.13,200,174,0.26
113607,45465,627,4,39.99,23.99,0.15,159.96,135.97,-0.1
105363,42196,627,4,39.99,25.59,0.16,159.96,134.37,0.25
113579,45453,627,4,39.99,25.59,0.16,159.96,134.37,0.11
104053,41683,502,4,50,34,0.17,200,166,0.36
127960,51208,502,4,50,34,0.17,200,166,0.45
110480,44247,627,4,39.99,28.79,0.18,159.96,131.17,0.41
124085,49643,502,4,50,40,0.2,200,160,-0.68
124413,49770,906,4,24.99,2,0.02,99.96,97.96,0.45
104369,41808,906,4,24.99,5.5,0.06,99.96,94.46,0.46
126898,50777,886,4,24.99,14.99,0.15,99.96,84.97,0.12
107842,43173,823,4,51.99,37.43,0.18,207.96,170.53,-0.67
118992,47593,191,4,99.99,8,0.02,399.96,391.96,0.33
111944,44812,365,4,59.99,43.19,0.18,239.96,196.77,0.06
108516,43446,365,4,59.99,47.99,0.2,239.96,191.97,-0.18
113053,45248,502,4,50,20,0.1,200,180,0.36
103888,41616,893,4,24.99,2,0.02,99.96,97.96,0.45
167881,67164,78,4,99.99,8,0.02,399.96,391.96,0.46
34526,13788,44,4,59.99,43.19,0.18,239.96,196.77,-1.6
28645,11451,191,4,99.99,0,0,399.96,399.96,0
35003,13991,191,4,99.99,0,0,399.96,399.96,0.31
113142,45281,191,4,99.99,4,0.01,399.96,395.96,0.36
170704,68279,191,4,99.99,4,0.01,399.96,395.96,0.46
166763,66719,191,4,99.99,4,0.01,399.96,395.96,0.29
161214,64495,191,4,99.99,8,0.02,399.96,391.96,0.23
170625,68249,191,4,99.99,8,0.02,399.96,391.96,0.26
36342,14529,191,4,99.99,8,0.02,399.96,391.96,0.48
154754,61907,191,4,99.99,8,0.02,399.96,391.96,0.48
42106,16850,273,4,27.99,2.24,0.02,111.96,109.72,0.47
45745,18303,191,4,99.99,12,0.03,399.96,387.96,0.1
155704,62275,191,4,99.99,12,0.03,399.96,387.96,0.28
40180,16083,191,4,99.99,16,0.04,399.96,383.96,0.35
30865,12348,191,4,99.99,16,0.04,399.96,383.96,-1.43
42509,17002,191,4,99.99,20,0.05,399.96,379.96,0.31
45638,18260,191,4,99.99,20,0.05,399.96,379.96,-0.73
170368,68142,191,4,99.99,22,0.06,399.96,377.96,0.13
166566,66635,191,4,99.99,22,0.06,399.96,377.96,0.11
155524,62204,191,4,99.99,22,0.06,399.96,377.96,-0.01
32057,12820,191,4,99.99,22,0.06,399.96,377.96,-0.67
168513,67415,191,4,99.99,28,0.07,399.96,371.96,0.33
29417,11762,191,4,99.99,36,0.09,399.96,363.96,0.31
49639,19865,191,4,99.99,36,0.09,399.96,363.96,0.46
28763,11495,276,4,31.99,12.8,0.1,127.96,115.16,0.24
169944,67978,191,4,99.99,48,0.12,399.96,351.96,0.29
166403,66574,191,4,99.99,48,0.12,399.96,351.96,0.04
156179,62489,191,4,99.99,48,0.12,399.96,351.96,0.36
33164,13254,172,4,30,14.4,0.12,120,105.6,0.48
25778,10296,191,4,99.99,51.99,0.13,399.96,347.97,0.38
163012,65228,191,4,99.99,51.99,0.13,399.96,347.97,0.14
35794,14303,191,4,99.99,51.99,0.13,399.96,347.97,0.35
112219,44932,191,4,99.99,59.99,0.15,399.96,339.97,0.47
161596,64649,191,4,99.99,59.99,0.15,399.96,339.97,0.43
44768,17920,191,4,99.99,59.99,0.15,399.96,339.97,-0.11
47247,18888,191,4,99.99,59.99,0.15,399.96,339.97,0.21
126487,50615,191,4,99.99,63.99,0.16,399.96,335.97,-0.8
33543,13393,235,4,34.99,22.39,0.16,139.96,117.57,0.09
158280,63306,359,4,99.99,63.99,0.16,399.96,335.97,0.08
50502,20219,191,4,99.99,67.99,0.17,399.96,331.97,-2.7
43083,17227,191,4,99.99,67.99,0.17,399.96,331.97,0.34
26530,10592,172,4,30,21.6,0.18,120,98.4,0.18
38451,15376,191,4,99.99,71.99,0.18,399.96,327.97,0.01
50304,20124,191,4,99.99,79.99,0.2,399.96,319.97,0.26
103983,41657,191,4,99.99,99.99,0.25,399.96,299.97,0.34
39436,15776,191,4,99.99,99.99,0.25,399.96,299.97,0.47
157859,63149,191,4,99.99,99.99,0.25,399.96,299.97,0.33
158025,63208,258,4,94.99,94.99,0.25,379.96,284.97,0.13
27473,10967,191,4,99.99,99.99,0.25,399.96,299.97,0.13
119532,47801,365,4,59.99,0,0,239.96,239.96,0.08
155335,62128,365,4,59.99,0,0,239.96,239.96,0.26
162903,65184,365,4,59.99,0,0,239.96,239.96,0.49
49613,19855,365,4,59.99,2.4,0.01,239.96,237.56,0.29
40403,16190,365,4,59.99,2.4,0.01,239.96,237.56,0.48
161117,64454,365,4,59.99,2.4,0.01,239.96,237.56,0.28
35793,14303,365,4,59.99,2.4,0.01,239.96,237.56,-0.18
44852,17953,365,4,59.99,4.8,0.02,239.96,235.16,-0.23
167898,67168,365,4,59.99,4.8,0.02,239.96,235.16,0.47
47588,19037,365,4,59.99,4.8,0.02,239.96,235.16,0.29
29905,11969,365,4,59.99,4.8,0.02,239.96,235.16,0.11
170722,68289,365,4,59.99,4.8,0.02,239.96,235.16,-0.42
109688,43912,365,4,59.99,7.2,0.03,239.96,232.76,-0.44
28065,11224,365,4,59.99,7.2,0.03,239.96,232.76,0.27
40317,16155,365,4,59.99,7.2,0.03,239.96,232.76,0.29
27213,10864,365,4,59.99,7.2,0.03,239.96,232.76,0.31
158761,63509,365,4,59.99,7.2,0.03,239.96,232.76,0.45
43836,17534,365,4,59.99,7.2,0.03,239.96,232.76,0.41
113167,45291,365,4,59.99,9.6,0.04,239.96,230.36,0.28
39750,15913,365,4,59.99,9.6,0.04,239.96,230.36,0.14
28056,11222,365,4,59.99,9.6,0.04,239.96,230.36,-0.37
26575,10614,365,4,59.99,9.6,0.04,239.96,230.36,0.38
41123,16466,365,4,59.99,12,0.05,239.96,227.96,0.26
45340,18142,365,4,59.99,12,0.05,239.96,227.96,0.08
31047,12406,365,4,59.99,12,0.05,239.96,227.96,0.28
25898,10347,365,4,59.99,12,0.05,239.96,227.96,0.47
108831,43581,365,4,59.99,13.2,0.06,239.96,226.76,0.31
112364,44996,365,4,59.99,13.2,0.06,239.96,226.76,0.34
47486,18995,365,4,59.99,13.2,0.06,239.96,226.76,0.26
41108,16460,365,4,59.99,13.2,0.06,239.96,226.76,0.33
163454,65403,365,4,59.99,13.2,0.06,239.96,226.76,0.02
159195,63684,365,4,59.99,13.2,0.06,239.96,226.76,-0.01
168292,67331,365,4,59.99,13.2,0.06,239.96,226.76,0
26458,10566,365,4,59.99,13.2,0.06,239.96,226.76,-0.03
158044,63214,365,4,59.99,13.2,0.06,239.96,226.76,0.48
27964,11194,365,4,59.99,13.2,0.06,239.96,226.76,0.36
164108,65667,365,4,59.99,13.2,0.06,239.96,226.76,0.33
164680,65897,365,4,59.99,16.8,0.07,239.96,223.16,0.38
29225,11686,365,4,59.99,16.8,0.07,239.96,223.16,0.49
25824,10314,365,4,59.99,16.8,0.07,239.96,223.16,0.09
43086,17228,365,4,59.99,16.8,0.07,239.96,223.16,0.3
159172,63675,365,4,59.99,16.8,0.07,239.96,223.16,-0.01
169780,67906,365,4,59.99,21.6,0.09,239.96,218.36,0.32
46657,18668,365,4,59.99,21.6,0.09,239.96,218.36,0.47
44577,17842,365,4,59.99,21.6,0.09,239.96,218.36,0.33
154373,61749,365,4,59.99,21.6,0.09,239.96,218.36,0.38
45211,18094,365,4,59.99,21.6,0.09,239.96,218.36,0.29
117234,46894,365,4,59.99,24,0.1,239.96,215.96,0.08
123099,49237,365,4,59.99,24,0.1,239.96,215.96,-0.11
31405,12546,365,4,59.99,24,0.1,239.96,215.96,0.04
169772,67900,365,4,59.99,24,0.1,239.96,215.96,-0.04
165299,66127,365,4,59.99,24,0.1,239.96,215.96,0.49
164578,65855,365,4,59.99,24,0.1,239.96,215.96,0.35
168191,67297,365,4,59.99,24,0.1,239.96,215.96,-0.09
31388,12540,365,4,59.99,28.8,0.12,239.96,211.16,0.44
172138,68858,365,4,59.99,28.8,0.12,239.96,211.16,0.35
35365,14132,365,4,59.99,28.8,0.12,239.96,211.16,0.34
164576,65855,365,4,59.99,28.8,0.12,239.96,211.16,-0.73
106128,42511,365,4,59.99,31.19,0.13,239.96,208.77,0.28
116309,46523,365,4,59.99,31.19,0.13,239.96,208.77,0.27
